日期,證券代號,證券名稱,序號,券商,價格,買進股數,賣出股數
2002/03/11,3034,novatek,3088,980u,430.00,0,1000
2002/03/11,3034,novatek,3089,980w,426.50,0,1000
2002/03/11,3034,novatek,3090,980w,429.50,1000,0
2002/03/11,3034,novatek,3091,980w,430.00,0,20
2002/03/11,3034,novatek,3092,980w,431.00,0,1000
2002/03/11,3034,novatek,3093,980w,431.50,0,1000
2002/03/11,3034,novatek,3094,9812,426.00,3000,0
2002/03/11,3034,novatek,3095,9812,426.50,1000,0
2002/03/11,3034,novatek,3096,9812,428.50,10,0
2002/03/11,3034,novatek,3097,9812,429.00,1000,0
2002/03/11,3034,novatek,3098,9812,429.50,1000,4000
2002/03/11,3034,novatek,3099,9812,430.00,1,0
2002/03/11,3034,novatek,3100,9812,430.50,0,1000
2002/03/11,3034,novatek,3101,9813,422.00,0,2000
2002/03/11,3034,novatek,3102,9813,425.00,0,2
2002/03/11,3034,novatek,3103,9813,427.50,0,2
2002/03/11,3034,novatek,3104,9813,428.00,0,3
2002/03/11,3034,novatek,3105,9813,429.00,0,3
2002/03/11,3034,novatek,3106,9813,429.50,0,1001
2002/03/11,3034,novatek,3107,9813,430.00,0,1
2002/03/11,3034,novatek,3108,9814,426.50,0,1000
2002/03/11,3034,novatek,3109,9814,429.50,1,0
2002/03/11,3034,novatek,3110,9814,430.00,100,2000
2002/03/11,3034,novatek,3111,9814,430.50,0,1000
2002/03/11,3034,novatek,3112,9815,426.00,1000,0
2002/03/11,3034,novatek,3113,9815,426.50,0,58
2002/03/11,3034,novatek,3114,9815,427.50,2,0
2002/03/11,3034,novatek,3115,9815,429.50,0,3000
2002/03/11,3034,novatek,3116,9815,430.00,0,20
2002/03/11,3034,novatek,3117,9815,431.00,0,1000
2002/03/11,3034,novatek,3118,9816,421.00,0,1000
2002/03/11,3034,novatek,3119,9816,425.00,0,1000
2002/03/11,3034,novatek,3120,9816,426.50,0,2000
2002/03/11,3034,novatek,3121,9816,427.00,0,1005
2002/03/11,3034,novatek,3122,9816,428.00,0,1010
2002/03/11,3034,novatek,3123,9816,428.50,0,1010
2002/03/11,3034,novatek,3124,9816,429.00,0,9
2002/03/11,3034,novatek,3125,9816,429.50,0,1125
2002/03/11,3034,novatek,3126,9816,430.50,0,2000
2002/03/11,3034,novatek,3127,9816,431.50,0,1000
2002/03/11,3034,novatek,3128,9817,421.50,0,1000
2002/03/11,3034,novatek,3129,9817,422.50,1000,0
2002/03/11,3034,novatek,3130,9817,427.50,1000,0
2002/03/11,3034,novatek,3131,9817,428.50,0,1000
2002/03/11,3034,novatek,3132,9817,429.50,3,1000
2002/03/11,3034,novatek,3133,9817,430.50,0,1000
2002/03/11,3034,novatek,3134,9817,431.00,0,2000
2002/03/11,3034,novatek,3135,981a,425.00,0,3000
2002/03/11,3034,novatek,3136,981a,425.50,0,5
2002/03/11,3034,novatek,3137,981a,427.50,1000,10
2002/03/11,3034,novatek,3138,981a,429.00,0,1000
2002/03/11,3034,novatek,3139,981A,428.00,15,0
2002/03/11,3034,novatek,3140,981A,429.50,0,200
2002/03/11,3034,novatek,3141,981B,422.50,1000,0
2002/03/11,3034,novatek,3142,981B,424.00,0,1000
2002/03/11,3034,novatek,3143,981B,425.00,1000,1001
2002/03/11,3034,novatek,3144,981B,426.00,0,2000
2002/03/11,3034,novatek,3145,981B,427.00,0,1000
2002/03/11,3034,novatek,3146,981B,427.50,0,1000
2002/03/11,3034,novatek,3147,981B,428.00,0,170
2002/03/11,3034,novatek,3148,981B,428.50,1000,0
2002/03/11,3034,novatek,3149,981B,429.00,1000,0
2002/03/11,3034,novatek,3150,981C,424.00,0,2000
2002/03/11,3034,novatek,3151,981C,425.50,50,0
2002/03/11,3034,novatek,3152,981C,428.50,100,50
2002/03/11,3034,novatek,3153,981C,429.00,0,2050
2002/03/11,3034,novatek,3154,981C,429.50,150,50
2002/03/11,3034,novatek,3155,981C,430.00,100,0
2002/03/11,3034,novatek,3156,981C,431.50,2000,2000
2002/03/11,3034,novatek,3157,981D,422.00,0,1000
2002/03/11,3034,novatek,3158,981D,427.00,10042,1000
2002/03/11,3034,novatek,3159,981D,428.00,1,0
2002/03/11,3034,novatek,3160,981D,429.00,0,21010
2002/03/11,3034,novatek,3161,981D,429.50,0,100
2002/03/11,3034,novatek,3162,981D,430.00,0,1000
2002/03/11,3034,novatek,3163,981e,426.50,0,1000
2002/03/11,3034,novatek,3164,981e,428.00,50,0
2002/03/11,3034,novatek,3165,981e,429.50,0,1000
2002/03/11,3034,novatek,3166,981e,430.00,0,100
2002/03/11,3034,novatek,3167,981e,431.00,0,1000
2002/03/11,3034,novatek,3168,981E,427.00,0,12
2002/03/11,3034,novatek,3169,981E,428.00,0,100
2002/03/11,3034,novatek,3170,981E,428.50,1000,0
2002/03/11,3034,novatek,3171,981E,430.00,0,1000
2002/03/11,3034,novatek,3172,981F,423.00,0,1000
2002/03/11,3034,novatek,3173,981F,426.00,0,1000
2002/03/11,3034,novatek,3174,981F,428.00,1000,0
2002/03/11,3034,novatek,3175,981F,428.50,0,1000
2002/03/11,3034,novatek,3176,981F,430.00,0,1000
2002/03/11,3034,novatek,3177,981F,430.50,0,1000
2002/03/11,3034,novatek,3178,981F,431.50,0,2000
2002/03/11,3034,novatek,3179,981g,422.50,1000,0
2002/03/11,3034,novatek,3180,981g,427.00,8,0
2002/03/11,3034,novatek,3181,981g,428.00,0,2
2002/03/11,3034,novatek,3182,981g,429.00,0,1040
2002/03/11,3034,novatek,3183,981g,429.50,1,1100
2002/03/11,3034,novatek,3184,981g,430.00,1100,2150
2002/03/11,3034,novatek,3185,981g,430.50,0,1000
2002/03/11,3034,novatek,3186,981g,431.00,0,2000
2002/03/11,3034,novatek,3187,981g,431.50,3000,0
2002/03/11,3034,novatek,3188,981G,427.50,5,0
2002/03/11,3034,novatek,3189,981G,430.00,0,2000
2002/03/11,3034,novatek,3190,981G,431.00,0,3000
2002/03/11,3034,novatek,3191,981h,425.00,0,10
2002/03/11,3034,novatek,3192,981h,427.00,0,50
2002/03/11,3034,novatek,3193,981h,429.00,300,0
2002/03/11,3034,novatek,3194,981h,430.00,0,1000
2002/03/11,3034,novatek,3195,981i,422.00,1000,0
2002/03/11,3034,novatek,3196,981i,429.50,0,1000
2002/03/11,3034,novatek,3197,981i,430.00,0,1025
2002/03/11,3034,novatek,3198,981I,421.50,1000,0
2002/03/11,3034,novatek,3199,981I,422.00,0,1000
2002/03/11,3034,novatek,3200,981I,422.50,1000,1000
2002/03/11,3034,novatek,3201,981I,426.00,1000,0
2002/03/11,3034,novatek,3202,981I,428.00,0,35
2002/03/11,3034,novatek,3203,981I,428.50,2000,0
2002/03/11,3034,novatek,3204,981I,430.00,0,4001
2002/03/11,3034,novatek,3205,981I,431.50,0,1000
2002/03/11,3034,novatek,3206,981j,422.00,1000,0
2002/03/11,3034,novatek,3207,981j,425.50,1000,0
2002/03/11,3034,novatek,3208,981j,426.50,1000,1000
2002/03/11,3034,novatek,3209,981j,427.50,0,1000
2002/03/11,3034,novatek,3210,981j,428.50,1000,0
2002/03/11,3034,novatek,3211,981j,429.00,0,1000
2002/03/11,3034,novatek,3212,981j,429.50,0,1000
2002/03/11,3034,novatek,3213,981j,430.50,1000,0
2002/03/11,3034,novatek,3214,981j,431.00,1000,1000
2002/03/11,3034,novatek,3215,981j,431.50,0,7000
2002/03/11,3034,novatek,3216,981L,421.50,1000,0
2002/03/11,3034,novatek,3217,981L,426.00,0,1000
2002/03/11,3034,novatek,3218,981L,428.50,0,1016
2002/03/11,3034,novatek,3219,981L,429.00,0,44
2002/03/11,3034,novatek,3220,981m,422.00,0,1000
2002/03/11,3034,novatek,3221,981m,426.50,0,1200
2002/03/11,3034,novatek,3222,981m,428.00,10,20
2002/03/11,3034,novatek,3223,981m,428.50,0,1001
2002/03/11,3034,novatek,3224,981m,429.00,0,6
2002/03/11,3034,novatek,3225,981m,429.50,0,3000
2002/03/11,3034,novatek,3226,981m,430.00,400,0
2002/03/11,3034,novatek,3227,981m,430.50,0,1000
2002/03/11,3034,novatek,3228,981m,431.50,1000,0
2002/03/11,3034,novatek,3229,981M,426.50,0,1000
2002/03/11,3034,novatek,3230,981M,431.00,0,2000
2002/03/11,3034,novatek,3231,981n,422.50,0,1000
2002/03/11,3034,novatek,3232,981n,426.00,7,1000
2002/03/11,3034,novatek,3233,981n,427.00,0,2000
2002/03/11,3034,novatek,3234,981n,429.00,0,2000
2002/03/11,3034,novatek,3235,981n,429.50,0,2400
2002/03/11,3034,novatek,3236,981n,430.00,0,1000
2002/03/11,3034,novatek,3237,981N,431.50,0,3000
2002/03/11,3034,novatek,3238,981p,427.00,0,200
2002/03/11,3034,novatek,3239,981p,428.00,0,25
2002/03/11,3034,novatek,3240,981p,429.00,0,15
2002/03/11,3034,novatek,3241,981p,429.50,0,100
2002/03/11,3034,novatek,3242,981p,430.50,1000,0
2002/03/11,3034,novatek,3243,981q,429.00,0,1000
2002/03/11,3034,novatek,3244,981Q,423.00,1000,0
2002/03/11,3034,novatek,3245,981Q,429.00,0,1750
2002/03/11,3034,novatek,3246,981Q,429.50,3,0
2002/03/11,3034,novatek,3247,981Q,430.00,0,50
2002/03/11,3034,novatek,3248,981Q,430.50,0,1000
2002/03/11,3034,novatek,3249,981r,422.00,0,1000
2002/03/11,3034,novatek,3250,981r,426.00,1000,0
2002/03/11,3034,novatek,3251,981r,428.00,2,0
2002/03/11,3034,novatek,3252,981r,429.00,0,3
2002/03/11,3034,novatek,3253,981r,429.50,0,1000
2002/03/11,3034,novatek,3254,981R,425.00,0,1000
2002/03/11,3034,novatek,3255,981R,429.00,0,1000
2002/03/11,3034,novatek,3256,981R,429.50,5,0
2002/03/11,3034,novatek,3257,981R,430.50,1000,0
2002/03/11,3034,novatek,3258,981R,431.50,0,1000
2002/03/11,3034,novatek,3259,981S,425.50,1000,0
2002/03/11,3034,novatek,3260,981S,427.00,0,1000
2002/03/11,3034,novatek,3261,981S,428.50,0,1000
2002/03/11,3034,novatek,3262,981S,429.00,0,10
2002/03/11,3034,novatek,3263,981S,429.50,1000,0
2002/03/11,3034,novatek,3264,981S,430.50,1000,0
2002/03/11,3034,novatek,3265,981S,431.00,0,1000
2002/03/11,3034,novatek,3266,981S,431.50,0,2000
2002/03/11,3034,novatek,3267,981V,425.00,0,1000
2002/03/11,3034,novatek,3268,981V,428.00,100,0
2002/03/11,3034,novatek,3269,981V,430.00,50,0
2002/03/11,3034,novatek,3270,981X,428.50,0,20
2002/03/11,3034,novatek,3271,981y,426.00,150,200
2002/03/11,3034,novatek,3272,981y,427.00,50,0
2002/03/11,3034,novatek,3273,981y,428.50,0,500
2002/03/11,3034,novatek,3274,981y,429.00,0,1000
2002/03/11,3034,novatek,3275,981y,429.50,0,1000
2002/03/11,3034,novatek,3276,981y,430.00,200,180
2002/03/11,3034,novatek,3277,981y,431.50,0,1000
2002/03/11,3034,novatek,3278,981z,426.00,0,1000
2002/03/11,3034,novatek,3279,981z,427.00,0,5
2002/03/11,3034,novatek,3280,981z,427.50,0,1000
2002/03/11,3034,novatek,3281,981z,428.00,1000,2000
2002/03/11,3034,novatek,3282,981z,428.50,0,1000
2002/03/11,3034,novatek,3283,981z,429.00,0,1000
2002/03/11,3034,novatek,3284,981z,429.50,10000,4005
2002/03/11,3034,novatek,3285,981z,430.00,10000,2
2002/03/11,3034,novatek,3286,981z,430.50,1000,1000
2002/03/11,3034,novatek,3287,981z,431.00,0,2000
2002/03/11,3034,novatek,3288,981z,431.50,0,20000
2002/03/11,3034,novatek,3289,981Z,428.50,2000,0
2002/03/11,3034,novatek,3290,981Z,429.00,2000,0
2002/03/11,3034,novatek,3291,981Z,429.50,0,2000
2002/03/11,3034,novatek,3292,981Z,430.50,3000,0
2002/03/11,3034,novatek,3293,981Z,431.00,2000,0
2002/03/11,3034,novatek,3294,9822,422.00,0,1000
2002/03/11,3034,novatek,3295,9822,423.50,0,1000
2002/03/11,3034,novatek,3296,9822,429.00,0,1000
2002/03/11,3034,novatek,3297,9822,429.50,0,1000
2002/03/11,3034,novatek,3298,9824,426.00,1000,0
2002/03/11,3034,novatek,3299,9824,428.00,0,5
2002/03/11,3034,novatek,3300,9824,428.50,1000,0
2002/03/11,3034,novatek,3301,9824,431.50,0,2000
2002/03/11,3034,novatek,3302,9825,429.50,100,0
2002/03/11,3034,novatek,3303,9825,430.00,0,1000
2002/03/11,3034,novatek,3304,9829,423.50,0,1000
2002/03/11,3034,novatek,3305,9829,429.00,0,1000
2002/03/11,3034,novatek,3306,9829,430.50,2000,0
2002/03/11,3034,novatek,3307,9829,431.00,0,1000
2002/03/11,3034,novatek,3308,982A,422.00,0,1000
2002/03/11,3034,novatek,3309,982A,425.50,400,10
2002/03/11,3034,novatek,3310,982A,427.50,0,20
2002/03/11,3034,novatek,3311,982A,428.00,0,50
2002/03/11,3034,novatek,3312,982A,428.50,0,30
2002/03/11,3034,novatek,3313,982A,429.00,0,53
2002/03/11,3034,novatek,3314,982A,429.50,0,135
2002/03/11,3034,novatek,3315,982A,430.00,0,10
2002/03/11,3034,novatek,3316,982A,431.50,0,1000
2002/03/11,3034,novatek,3317,982B,422.50,0,1000
2002/03/11,3034,novatek,3318,982B,425.00,0,4000
2002/03/11,3034,novatek,3319,982B,426.00,0,100
2002/03/11,3034,novatek,3320,982B,426.50,0,1000
2002/03/11,3034,novatek,3321,982B,427.00,0,3
2002/03/11,3034,novatek,3322,982B,428.00,0,20
2002/03/11,3034,novatek,3323,982B,429.00,1,170
2002/03/11,3034,novatek,3324,982B,429.50,300,499
2002/03/11,3034,novatek,3325,982B,430.00,0,2000
2002/03/11,3034,novatek,3326,982B,431.00,0,1000
2002/03/11,3034,novatek,3327,982B,431.50,0,2000
2002/03/11,3034,novatek,3328,982C,422.00,0,13000
2002/03/11,3034,novatek,3329,982C,426.00,0,10000
2002/03/11,3034,novatek,3330,982C,428.50,20,2000
2002/03/11,3034,novatek,3331,982C,429.00,1,70
2002/03/11,3034,novatek,3332,982C,429.50,10000,11000
2002/03/11,3034,novatek,3333,982C,430.00,0,1015
2002/03/11,3034,novatek,3334,982C,431.50,0,1000
2002/03/11,3034,novatek,3335,9831,423.00,0,1000
2002/03/11,3034,novatek,3336,9831,427.00,0,1000
2002/03/11,3034,novatek,3337,9831,428.50,0,4
2002/03/11,3034,novatek,3338,9831,429.00,0,1114
2002/03/11,3034,novatek,3339,9831,429.50,0,44
2002/03/11,3034,novatek,3340,9831,430.00,10,0
2002/03/11,3034,novatek,3341,9831,431.00,0,1000
2002/03/11,3034,novatek,3342,9831,431.50,0,1000
2002/03/11,3034,novatek,3343,9833,422.00,0,1000
2002/03/11,3034,novatek,3344,9833,422.50,1000,0
2002/03/11,3034,novatek,3345,9833,425.50,0,1000
2002/03/11,3034,novatek,3346,9833,426.00,0,1000
2002/03/11,3034,novatek,3347,9833,427.50,0,1000
2002/03/11,3034,novatek,3348,9833,428.00,0,1000
2002/03/11,3034,novatek,3349,9833,429.00,0,1000
2002/03/11,3034,novatek,3350,9833,429.50,0,2
2002/03/11,3034,novatek,3351,9833,430.00,0,391
2002/03/11,3034,novatek,3352,9834,423.00,0,2000
2002/03/11,3034,novatek,3353,9834,424.00,0,2000
2002/03/11,3034,novatek,3354,9834,425.00,0,107
2002/03/11,3034,novatek,3355,9834,426.00,0,2320
2002/03/11,3034,novatek,3356,9834,426.50,0,1000
2002/03/11,3034,novatek,3357,9834,428.50,0,50
2002/03/11,3034,novatek,3358,9834,429.00,0,100
2002/03/11,3034,novatek,3359,9834,429.50,0,105
2002/03/11,3034,novatek,3360,9834,430.00,0,100
2002/03/11,3034,novatek,3361,9834,431.50,1000,2000
2002/03/11,3034,novatek,3362,9835,430.00,0,1000
2002/03/11,3034,novatek,3363,9837,428.00,0,1000
2002/03/11,3034,novatek,3364,9837,430.00,0,5
2002/03/11,3034,novatek,3365,9838,420.50,0,1000
2002/03/11,3034,novatek,3366,9838,427.50,0,100
2002/03/11,3034,novatek,3367,9838,428.00,0,15
2002/03/11,3034,novatek,3368,9838,429.00,0,1600
2002/03/11,3034,novatek,3369,9838,429.50,0,1000
2002/03/11,3034,novatek,3370,9838,430.00,0,3000
2002/03/11,3034,novatek,3371,9838,431.00,0,1000
2002/03/11,3034,novatek,3372,9838,431.50,0,3000
2002/03/11,3034,novatek,3373,983B,422.00,0,1000
2002/03/11,3034,novatek,3374,983B,425.00,0,300
2002/03/11,3034,novatek,3375,983B,427.00,0,1000
2002/03/11,3034,novatek,3376,983B,429.00,0,30
2002/03/11,3034,novatek,3377,983B,429.50,0,500
2002/03/11,3034,novatek,3378,983f,428.00,0,1
2002/03/11,3034,novatek,3379,983f,428.50,0,1001
2002/03/11,3034,novatek,3380,983f,429.00,0,2
2002/03/11,3034,novatek,3381,983f,429.50,0,1
2002/03/11,3034,novatek,3382,983f,430.00,0,10000
2002/03/11,3034,novatek,3383,983f,431.00,0,1000
2002/03/11,3034,novatek,3384,983G,422.00,0,1000
2002/03/11,3034,novatek,3385,983i,427.00,0,100
2002/03/11,3034,novatek,3386,983i,428.00,0,1000
2002/03/11,3034,novatek,3387,983i,429.00,1000,5000
2002/03/11,3034,novatek,3388,983i,429.50,3000,0
2002/03/11,3034,novatek,3389,983i,431.00,0,3000
2002/03/11,3034,novatek,3390,983i,431.50,0,1000
2002/03/11,3034,novatek,3391,983j,428.00,0,1000
2002/03/11,3034,novatek,3392,983j,429.00,0,21
2002/03/11,3034,novatek,3393,983j,430.00,0,1000
2002/03/11,3034,novatek,3394,983K,429.50,0,200
2002/03/11,3034,novatek,3395,983M,431.50,0,1000
2002/03/11,3034,novatek,3396,983N,427.00,0,300
2002/03/11,3034,novatek,3397,983N,429.00,0,65
2002/03/11,3034,novatek,3398,983N,429.50,0,50
2002/03/11,3034,novatek,3399,983N,430.00,0,20
2002/03/11,3034,novatek,3400,983N,430.50,0,1000
2002/03/11,3034,novatek,3401,983U,425.00,0,1
2002/03/11,3034,novatek,3402,983U,428.00,0,30
2002/03/11,3034,novatek,3403,983U,429.00,35,0
2002/03/11,3034,novatek,3404,983U,429.50,0,94
2002/03/11,3034,novatek,3405,983V,425.00,0,3050
2002/03/11,3034,novatek,3406,983V,427.50,0,1000
2002/03/11,3034,novatek,3407,983V,428.00,0,100
2002/03/11,3034,novatek,3408,983V,429.50,0,1000
2002/03/11,3034,novatek,3409,983V,431.00,0,1000
2002/03/11,3034,novatek,3410,983W,426.00,0,2000
2002/03/11,3034,novatek,3411,983Z,422.00,0,1000
2002/03/11,3034,novatek,3412,983Z,426.50,1000,0
2002/03/11,3034,novatek,3413,983Z,429.50,1000,0
2002/03/11,3034,novatek,3414,983Z,430.00,0,2000
2002/03/11,3034,novatek,3415,984C,422.50,0,1000
2002/03/11,3034,novatek,3416,984C,425.00,0,1
2002/03/11,3034,novatek,3417,984C,425.50,0,210
2002/03/11,3034,novatek,3418,984C,426.00,0,1000
2002/03/11,3034,novatek,3419,984C,427.00,0,200
2002/03/11,3034,novatek,3420,984C,427.50,0,1000
2002/03/11,3034,novatek,3421,984C,428.00,0,10
2002/03/11,3034,novatek,3422,984C,429.00,0,10
2002/03/11,3034,novatek,3423,984C,429.50,0,1130
2002/03/11,3034,novatek,3424,984C,430.00,0,1157
2002/03/11,3034,novatek,3425,984C,431.50,0,2000
2002/03/11,3034,novatek,3426,984E,429.00,0,1002
2002/03/11,3034,novatek,3427,984E,431.50,0,1000
2002/03/11,3034,novatek,3428,984H,428.00,100,0
2002/03/11,3034,novatek,3429,984H,429.00,0,1050
2002/03/11,3034,novatek,3430,984H,430.00,1000,0
2002/03/11,3034,novatek,3431,984K,425.00,0,1002
2002/03/11,3034,novatek,3432,984K,429.00,1000,200
2002/03/11,3034,novatek,3433,984K,429.50,0,10000
2002/03/11,3034,novatek,3434,984K,430.00,0,1500
2002/03/11,3034,novatek,3435,984K,431.00,0,1000
2002/03/11,3034,novatek,3436,9852,422.50,0,2000
2002/03/11,3034,novatek,3437,9852,424.50,0,1000
2002/03/11,3034,novatek,3438,9852,425.00,0,37
2002/03/11,3034,novatek,3439,9852,428.00,0,1000
2002/03/11,3034,novatek,3440,9852,429.50,0,1036
2002/03/11,3034,novatek,3441,9852,431.00,0,1000
2002/03/11,3034,novatek,3442,9852,431.50,0,1000
2002/03/11,3034,novatek,3443,9853,425.00,0,10
2002/03/11,3034,novatek,3444,9853,425.50,3,0
2002/03/11,3034,novatek,3445,9853,426.00,1000,0
2002/03/11,3034,novatek,3446,9853,428.00,0,1198
2002/03/11,3034,novatek,3447,9853,428.50,0,3000
2002/03/11,3034,novatek,3448,9853,429.00,0,1000
2002/03/11,3034,novatek,3449,9853,430.00,100,0
2002/03/11,3034,novatek,3450,9854,422.50,0,1000
2002/03/11,3034,novatek,3451,9854,423.00,0,2000
2002/03/11,3034,novatek,3452,9854,425.00,1000,0
2002/03/11,3034,novatek,3453,9854,425.50,200,3000
2002/03/11,3034,novatek,3454,9854,426.00,0,10
2002/03/11,3034,novatek,3455,9854,426.50,0,1000
2002/03/11,3034,novatek,3456,9854,428.50,0,2000
2002/03/11,3034,novatek,3457,9854,429.00,0,1000
2002/03/11,3034,novatek,3458,9854,429.50,0,2731
2002/03/11,3034,novatek,3459,9854,430.00,200,2300
2002/03/11,3034,novatek,3460,9854,430.50,0,2000
2002/03/11,3034,novatek,3461,9854,431.00,0,2000
2002/03/11,3034,novatek,3462,9854,431.50,0,3000
2002/03/11,3034,novatek,3463,9856,428.50,0,6
2002/03/11,3034,novatek,3464,9856,431.50,0,1000
2002/03/11,3034,novatek,3465,9857,422.00,0,1000
2002/03/11,3034,novatek,3466,9857,425.00,0,100
2002/03/11,3034,novatek,3467,9857,426.00,0,100
2002/03/11,3034,novatek,3468,9857,427.00,0,100
2002/03/11,3034,novatek,3469,9857,428.00,0,200
2002/03/11,3034,novatek,3470,9857,428.50,0,100
2002/03/11,3034,novatek,3471,9857,429.00,0,300
2002/03/11,3034,novatek,3472,9857,429.50,1000,775
2002/03/11,3034,novatek,3473,9857,430.00,1000,583
2002/03/11,3034,novatek,3474,9857,431.00,0,1000
2002/03/11,3034,novatek,3475,9857,431.50,0,1000
2002/03/11,3034,novatek,3476,9858,422.00,0,1000
2002/03/11,3034,novatek,3477,9858,423.00,0,1000
2002/03/11,3034,novatek,3478,9858,427.00,2000,0
2002/03/11,3034,novatek,3479,9858,428.00,0,1000
2002/03/11,3034,novatek,3480,9858,428.50,20,0
2002/03/11,3034,novatek,3481,9858,429.50,0,2510
2002/03/11,3034,novatek,3482,9858,431.00,0,1000
2002/03/11,3034,novatek,3483,9859,423.50,0,2000
2002/03/11,3034,novatek,3484,9859,424.50,0,2000
2002/03/11,3034,novatek,3485,9859,426.50,0,6000
2002/03/11,3034,novatek,3486,9859,428.00,0,6001
2002/03/11,3034,novatek,3487,9859,428.50,0,7000
2002/03/11,3034,novatek,3488,9859,429.00,0,30
2002/03/11,3034,novatek,3489,9859,429.50,0,700
2002/03/11,3034,novatek,3490,9859,430.00,2000,150
2002/03/11,3034,novatek,3491,9859,430.50,10000,3000
2002/03/11,3034,novatek,3492,9859,431.00,13000,1000
2002/03/11,3034,novatek,3493,9859,431.50,20000,5000
2002/03/11,3034,novatek,3494,985C,425.00,5000,100
2002/03/11,3034,novatek,3495,985C,428.00,0,1000
2002/03/11,3034,novatek,3496,985C,428.50,0,1000
2002/03/11,3034,novatek,3497,985C,429.00,20,2150
2002/03/11,3034,novatek,3498,985C,429.50,0,3050
2002/03/11,3034,novatek,3499,985C,430.00,0,1100
2002/03/11,3034,novatek,3500,985C,431.00,1000,0
2002/03/11,3034,novatek,3501,985C,431.50,4000,5000
2002/03/11,3034,novatek,3502,9862,425.50,0,5000
2002/03/11,3034,novatek,3503,9862,426.00,0,100
2002/03/11,3034,novatek,3504,9862,426.50,0,8000
2002/03/11,3034,novatek,3505,9862,428.00,0,2000
2002/03/11,3034,novatek,3506,9862,429.00,0,1060
2002/03/11,3034,novatek,3507,9862,429.50,0,10
2002/03/11,3034,novatek,3508,9862,431.00,0,10000
2002/03/11,3034,novatek,3509,9862,431.50,3000,0
2002/03/11,3034,novatek,3510,9863,425.00,0,1000
2002/03/11,3034,novatek,3511,9863,427.00,0,5
2002/03/11,3034,novatek,3512,9863,427.50,100,0
2002/03/11,3034,novatek,3513,9863,428.00,0,24
2002/03/11,3034,novatek,3514,9863,428.50,100,0
2002/03/11,3034,novatek,3515,9863,429.00,60,1012
2002/03/11,3034,novatek,3516,9867,422.00,0,1000
2002/03/11,3034,novatek,3517,9867,423.00,0,1000
2002/03/11,3034,novatek,3518,9867,425.00,0,1100
2002/03/11,3034,novatek,3519,9867,426.50,1000,0
2002/03/11,3034,novatek,3520,9867,427.00,1,0
2002/03/11,3034,novatek,3521,9867,428.00,0,1000
2002/03/11,3034,novatek,3522,9867,429.00,0,3000
2002/03/11,3034,novatek,3523,9867,429.50,0,1000
2002/03/11,3034,novatek,3524,9867,430.00,0,2050
2002/03/11,3034,novatek,3525,9868,428.00,4,0
2002/03/11,3034,novatek,3526,9868,428.50,0,1000
2002/03/11,3034,novatek,3527,9868,430.00,0,1000
2002/03/11,3034,novatek,3528,9868,431.50,0,1000
2002/03/11,3034,novatek,3529,9869,426.00,0,30
2002/03/11,3034,novatek,3530,9869,428.00,0,20
2002/03/11,3034,novatek,3531,9869,428.50,0,20
2002/03/11,3034,novatek,3532,9869,429.00,0,1025
2002/03/11,3034,novatek,3533,9869,429.50,0,40
2002/03/11,3034,novatek,3534,9869,431.50,0,17000
2002/03/11,3034,novatek,3535,986K,430.00,2000,1000
2002/03/11,3034,novatek,3536,9871,426.00,0,1000
2002/03/11,3034,novatek,3537,9871,428.00,24,0
2002/03/11,3034,novatek,3538,9871,429.50,0,1000
2002/03/11,3034,novatek,3539,9871,430.00,0,1000
2002/03/11,3034,novatek,3540,9871,430.50,0,1000
2002/03/11,3034,novatek,3541,9871,431.00,0,1000
2002/03/11,3034,novatek,3542,9871,432.00,0,1000
2002/03/11,3034,novatek,3543,9872,422.50,0,1000
2002/03/11,3034,novatek,3544,9872,423.50,0,2000
2002/03/11,3034,novatek,3545,9872,426.50,2000,0
2002/03/11,3034,novatek,3546,9872,427.00,100,0
2002/03/11,3034,novatek,3547,9872,427.50,5,0
2002/03/11,3034,novatek,3548,9872,428.00,1000,0
2002/03/11,3034,novatek,3549,9872,428.50,0,2000
2002/03/11,3034,novatek,3550,9872,429.00,0,2000
2002/03/11,3034,novatek,3551,9872,429.50,1005,1000
2002/03/11,3034,novatek,3552,9872,431.00,0,2000
2002/03/11,3034,novatek,3553,9872,431.50,1000,1000
2002/03/11,3034,novatek,3554,9873,425.00,100,0
2002/03/11,3034,novatek,3555,9873,429.00,0,200
2002/03/11,3034,novatek,3556,9873,430.00,0,1300
2002/03/11,3034,novatek,3557,9874,424.50,0,1000
2002/03/11,3034,novatek,3558,9874,425.00,0,200
2002/03/11,3034,novatek,3559,9874,428.00,0,100
2002/03/11,3034,novatek,3560,9874,429.00,100,2000
2002/03/11,3034,novatek,3561,9874,430.00,2012,4000
2002/03/11,3034,novatek,3562,9874,430.50,2000,0
2002/03/11,3034,novatek,3563,9874,431.00,0,1000
2002/03/11,3034,novatek,3564,9875,425.50,0,40
2002/03/11,3034,novatek,3565,9875,426.00,0,2000
2002/03/11,3034,novatek,3566,9875,427.50,0,4000
2002/03/11,3034,novatek,3567,9875,428.50,0,2000
2002/03/11,3034,novatek,3568,9875,429.50,0,10000
2002/03/11,3034,novatek,3569,9875,430.50,0,1000
2002/03/11,3034,novatek,3570,9875,431.00,0,4000
2002/03/11,3034,novatek,3571,9875,431.50,0,6000
2002/03/11,3034,novatek,3572,9878,423.50,0,1000
